Product_code	Main_category	Sub_category	Product_name	Specifications	Image_path	INR	GBP	CAD	Euro	Date	Company	Product_price	Profit%	Selling price	Folder_path	Image_name	number
SR196	Saree	Poondhamil Sarees 550 series Uniform Set Sarees	SR196-Poondhamil Sarees 550 series Uniform Set Sarees	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/017_poondhamilsarees_550series_uniform_set_saries	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series_uniform_set_saries	017
SR197	Saree	Poondhamil Sarees 550 series Uniform Set Sarees	SR197-Poondhamil Sarees 550 series Uniform Set Sarees	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/018_poondhamilsarees_550series_uniform_set_saries	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series_uniform_set_saries	018
SR198	Saree	Poondhamil Sarees 550 series Uniform Set Sarees	SR198-Poondhamil Sarees 550 series Uniform Set Sarees	"??NAME         : 3D Embossed Saree
??MATERIAL :  Karizma SILK
??SIZE            : 6.25 mts
??FABRIC      : 80's warp saree
??TYPE          : WOVEN
??PALLU        :  CONTRAST
??FABRIC       : SOFT 
??WEIGHT     : 600 gms
 Note : Copper and silver zari used "	Products/Sarees/VSRTEX/310725/019_poondhamilsarees_550series_uniform_set_saries	960.75	8.895833333	16.0125	9.6075	31-Jul-25	VSRTEX	549	75%	960.75	Products/Sarees/VSRTEX/310725/	_poondhamilsarees_550series_uniform_set_saries	019
SR199	Saree	Kanchipuram Soft Silk Sarees	SR199-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/001_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	001
SR200	Saree	Kanchipuram Soft Silk Sarees	SR200-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/002_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	002
SR201	Saree	Kanchipuram Soft Silk Sarees	SR201-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/003_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	003
SR202	Saree	Kanchipuram Soft Silk Sarees	SR202-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/004_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	004
SR203	Saree	Kanchipuram Soft Silk Sarees	SR203-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/005_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	005
SR204	Saree	Kanchipuram Soft Silk Sarees	SR204-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/006_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	006
SR205	Saree	Kanchipuram Soft Silk Sarees	SR205-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/007_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	007
SR206	Saree	Kanchipuram Soft Silk Sarees	SR206-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/008_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	008
SR207	Saree	Kanchipuram Soft Silk Sarees	SR207-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/009_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	009
SR208	Saree	Kanchipuram Soft Silk Sarees	SR208-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/010_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	010
SR209	Saree	Kanchipuram Soft Silk Sarees	SR209-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/011_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	011
SR210	Saree	Kanchipuram Soft Silk Sarees	SR210-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/012_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	012
SR211	Saree	Kanchipuram Soft Silk Sarees	SR211-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/013_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	013
SR212	Saree	Kanchipuram Soft Silk Sarees	SR212-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/014_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	014
SR213	Saree	Kanchipuram Soft Silk Sarees	SR213-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/015_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	015
SR214	Saree	Kanchipuram Soft Silk Sarees	SR214-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/016_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	016
SR215	Saree	Kanchipuram Soft Silk Sarees	SR215-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/017_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	017
SR216	Saree	Kanchipuram Soft Silk Sarees	SR216-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/018_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	018
SR217	Saree	Kanchipuram Soft Silk Sarees	SR217-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/019_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	019
SR218	Saree	Kanchipuram Soft Silk Sarees	SR218-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/020_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	020
SR219	Saree	Kanchipuram Soft Silk Sarees	SR219-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/021_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	021
SR220	Saree	Kanchipuram Soft Silk Sarees	SR220-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/022_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	022
SR221	Saree	Kanchipuram Soft Silk Sarees	SR221-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/023_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	023
SR222	Saree	Kanchipuram Soft Silk Sarees	SR222-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/024_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	024
SR223	Saree	Kanchipuram Soft Silk Sarees	SR223-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/025_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	025
SR224	Saree	Kanchipuram Soft Silk Sarees	SR224-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/026_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	026
SR225	Saree	Kanchipuram Soft Silk Sarees	SR225-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/027_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	027
SR226	Saree	Kanchipuram Soft Silk Sarees	SR226-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/028_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	028
SR227	Saree	Kanchipuram Soft Silk Sarees	SR227-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/029_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	029
SR228	Saree	Kanchipuram Soft Silk Sarees	SR228-Kanchipuram Soft Silk Sarees	"?? Kanchipuram Soft Silk Sarees ??

??  All Over copper  Jari Buttas??

?? Rich contrest  Pallu And  contrest  Blouse??

?? Light Weight and Soft Cloth ??"	Products/Sarees/VSRTEX/310725/030_kanchipuram_silk_sarees	1398.25	12.94675926	23.30416667	13.9825	31-Jul-25	VSRTEX	799	75%	1398.25	Products/Sarees/VSRTEX/310725/	_kanchipuram_silk_sarees	030
SR229	Saree	Pure Cotton Sarees	SR229-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/001_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	001
SR230	Saree	Pure Cotton Sarees	SR230-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/002_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	002
SR231	Saree	Pure Cotton Sarees	SR231-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/003_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	003
SR232	Saree	Pure Cotton Sarees	SR232-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/004_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	004
SR233	Saree	Pure Cotton Sarees	SR233-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/005_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	005
SR234	Saree	Pure Cotton Sarees	SR234-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/006_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	006
SR235	Saree	Pure Cotton Sarees	SR235-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/007_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	007
SR236	Saree	Pure Cotton Sarees	SR236-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/008_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	008
SR237	Saree	Pure Cotton Sarees	SR237-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/009_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	009
SR238	Saree	Pure Cotton Sarees	SR238-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/010_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	010
SR239	Saree	Pure Cotton Sarees	SR239-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/011_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	011
SR240	Saree	Pure Cotton Sarees	SR240-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/012_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	012
SR241	Saree	Pure Cotton Sarees	SR241-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/013_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	013
SR242	Saree	Pure Cotton Sarees	SR242-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/014_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	014
SR243	Saree	Pure Cotton Sarees	SR243-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/015_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	015
SR244	Saree	Pure Cotton Sarees	SR244-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/016_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	016
SR245	Saree	Pure Cotton Sarees	SR245-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/017_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	017
SR246	Saree	Pure Cotton Sarees	SR246-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/018_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	018
SR247	Saree	Pure Cotton Sarees	SR247-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/019_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	019
SR248	Saree	Pure Cotton Sarees	SR248-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/020_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	020
SR249	Saree	Pure Cotton Sarees	SR249-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/021_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	021
SR250	Saree	Pure Cotton Sarees	SR250-Pure Cotton Sarees	"?? PURE COTTON SAREES (Colour by colour Cotton sarees)

?? Rich thread border all over saree..

?? *Grand thread  pallu..  with running blouse..

?? Light weight.. feel the quality..soft texture..

?? First  quality thread used..Guaranteed quality..."	Products/Sarees/VSRTEX/310725/022_pure_cotton_sarees	1225	11.34259259	20.41666667	12.25	31-Jul-25	VSRTEX	700	75%	1225	Products/Sarees/VSRTEX/310725/	_pure_cotton_sarees	022
